Customer_ID,Recency,Frequency,Monetary
20442.0,32,4,7747.0189063
20444.0,56,2,5588.529806
20445.0,137,2,558.739751
20446.0,10,3,2032.1188726000003
20447.0,37,3,3625.37625624
20448.0,186,3,3781.0289789000003
20449.0,74,2,936.6660251000001
20450.0,123,2,1869.6148785
20452.0,146,5,4159.75837603
20453.0,1,6,5476.4321091
20454.0,1,3,5489.284616
20455.0,62,2,2553.2801901
20456.0,11,2,1828.3596788
20457.0,230,2,2765.2049690000003
20458.0,13,3,1859.8689219
20459.0,51,5,3088.7131403000003
20460.0,94,2,4619.24223
20461.0,21,3,681.46096
20462.0,169,3,3282.3397158
20464.0,76,3,1468.9155053
20465.0,92,2,5475.749388
20466.0,63,6,5894.2430763
20467.0,88,4,5385.6483031
20468.0,246,1,1193.007787
20469.0,33,4,5694.8842488
20471.0,157,2,6178.420437999999
20472.0,19,4,11648.299246
20473.0,148,2,3946.8964889999997
20475.0,327,1,1855.660687
20476.0,33,8,11059.8034745
20477.0,79,5,2918.36614472
20478.0,25,5,10203.1138483
20479.0,342,1,1364.823887
20480.0,108,3,4798.2920417
20481.0,169,2,434.1218768
20482.0,206,4,5842.0532255
20483.0,176,3,2399.6179177999998
20484.0,145,6,4631.07832463
20485.0,22,7,11776.2412583
20486.0,262,1,1656.307868
20487.0,28,6,11878.180163500001
20488.0,41,4,6873.218
20490.0,108,4,4681.0137601999995
20491.0,183,2,2658.5481248
20492.0,12,3,3549.0697766000003
20493.0,216,2,5353.553271000001
20494.0,17,6,8299.97125
20495.0,30,3,3259.2148148
20496.0,313,1,281.5279509
20497.0,100,1,372.6083944
20498.0,276,2,2756.5385163
20499.0,132,5,5980.3662885
20500.0,64,7,9147.6537601
20501.0,25,2,1100.035878
20502.0,134,1,1100.199744
20503.0,143,7,6805.86346917
20504.0,163,3,3742.5935675
20505.0,65,2,1744.9507936
20506.0,42,5,6497.142766800001
20507.0,28,3,1601.0776593
20508.0,154,4,6859.2679610000005
20510.0,62,4,3950.37630829
20511.0,6,3,6525.6774519
20512.0,188,4,5166.6751248
20513.0,21,2,563.2578978
20514.0,167,1,3329.261804
20515.0,240,1,1716.104016
20517.0,120,2,4400.245122
20518.0,97,2,1486.988947
20519.0,25,7,8350.58611609
20520.0,292,3,1649.6924373000002
20521.0,62,4,9662.9171546
20522.0,86,3,3339.90559641
20523.0,220,4,5295.4906719
20524.0,25,3,4792.626828
20525.0,180,2,1169.1243391
20526.0,9,6,4679.046544899999
20527.0,66,2,3703.3572165
20528.0,57,6,5657.7126658
20529.0,27,3,1610.6057272
20530.0,9,3,1309.2426673
20531.0,24,4,2012.9286772
20532.0,28,7,14570.757622000001
20533.0,135,4,3156.838127
20534.0,46,1,468.6773908
20535.0,56,4,2285.6200391
20536.0,25,6,6622.6169888
20537.0,139,4,5097.3560234
20538.0,132,3,3238.964526
20539.0,18,6,10896.0767168
20540.0,99,3,5077.750487
20541.0,4,5,4894.9741296600005
20542.0,11,7,5323.0287259
20543.0,85,8,14603.275477700001
20544.0,9,3,6732.1809112
20545.0,147,3,5247.99676326
20546.0,1,6,8292.8996044
20547.0,211,2,2525.9562494
20548.0,58,4,4256.3163168
20549.0,47,4,4576.1603261
20550.0,234,2,801.23352214
20551.0,312,4,4657.7903739
20552.0,3,5,9230.3814285
20553.0,142,2,929.2270001
20554.0,50,4,6683.0972384
20555.0,292,3,3065.3274247
20556.0,234,3,2580.0597673
20557.0,9,4,3451.07018239
20559.0,27,5,9359.40907023
20560.0,135,2,3005.2276646
20561.0,1,2,2340.7841289
20562.0,51,5,5090.5882371
20563.0,1,3,8018.3876514
20564.0,193,1,612.5486831
20565.0,175,3,2823.7096105
20566.0,68,4,7694.2772626999995
20567.0,17,5,7475.181457799999
20568.0,236,2,3605.6704015
20569.0,177,1,718.9864402
20570.0,283,1,822.6076619
20571.0,9,5,9969.2919163
20572.0,156,3,3237.2941833000004
20573.0,270,3,4736.2988102
20574.0,22,5,5075.5718375
20575.0,36,4,9086.103143
20576.0,76,4,5861.75675995
20577.0,3,6,9105.7749061
20578.0,2,2,1450.188132
20579.0,91,3,1093.7626836
20580.0,156,3,4648.2232058
20581.0,64,6,3708.64613615
20582.0,27,1,378.0536275
20583.0,189,2,1769.9438143
20584.0,88,4,3044.09099158
20585.0,91,5,3838.69752825
20586.0,63,3,3157.3090618
20587.0,58,4,8124.8316751
20588.0,9,3,5516.4990716
20589.0,351,1,1358.055989
20590.0,15,3,2005.7946359999999
20591.0,123,7,10801.3530498
20592.0,68,2,340.3532516
20593.0,98,3,9813.17381
20594.0,100,4,8788.409536199999
20595.0,124,2,944.0292614
20596.0,43,3,4987.811137
20597.0,1,7,6273.17861238
20598.0,35,2,2211.8036079
20599.0,28,4,9673.871191
20600.0,32,3,3592.79229437
20601.0,14,5,5106.8431402999995
20602.0,52,4,5967.5237161
20603.0,123,5,11400.2917808
20604.0,87,2,4165.2339135
20605.0,33,4,8868.378553
20606.0,102,4,3045.19364
20607.0,5,3,5376.9137008
20608.0,224,4,8658.5608638
20609.0,124,4,5581.32204776
20610.0,18,5,9789.8676373
20611.0,111,4,4429.7455035
20612.0,148,2,1307.1573366999999
20613.0,30,4,3591.8550773
20614.0,4,6,10974.352977300001
20615.0,234,3,2935.0137259000003
20616.0,252,3,3681.536535
20617.0,97,1,3559.161556
20618.0,95,3,3978.8080514
20619.0,204,2,2044.1244597
20620.0,172,2,5316.436476
20621.0,203,5,3354.87183808
20622.0,51,1,3437.000988
20623.0,13,2,7182.6844980000005
20624.0,64,3,1440.9838423400001
20625.0,58,3,5271.6226384
20626.0,177,5,8212.7576739
20627.0,140,5,7054.2747386
20628.0,116,6,15585.5133666
20629.0,15,1,2484.10523
20630.0,133,4,6690.182880299999
20631.0,322,1,58.28845934
20632.0,83,4,6336.2845884
20633.0,3,3,2899.46859244
20636.0,255,5,2614.77430602
20638.0,51,5,5460.7947587
20639.0,27,4,2616.58798989
20640.0,16,4,2740.7477187
20641.0,76,3,1983.4240993
20642.0,190,2,3216.3817154
20643.0,61,5,3498.1817901000004
20644.0,178,3,6471.500217999999
20645.0,111,6,2619.91091548
20646.0,14,2,850.9791848
20647.0,53,2,3073.69747277
20648.0,199,2,4834.225742
20649.0,59,5,6747.1396066
20650.0,86,2,2108.414322
20651.0,64,1,1043.590521
20652.0,86,2,2286.8605137
20653.0,343,1,1440.44514
20654.0,14,7,12144.339843
20655.0,21,3,3150.2509347
20656.0,356,1,680.3682171
20657.0,65,5,3932.04987905
20658.0,68,3,5246.548827
20659.0,21,2,2537.4964248
20660.0,137,2,1005.6717143000001
20662.0,175,2,4702.413502
20663.0,95,4,7199.7254446
20664.0,359,1,1292.293102
20665.0,37,6,9935.8813085
20666.0,99,3,2877.9308893
20667.0,109,3,2806.0448245
20668.0,72,2,3245.181913
20669.0,25,10,15098.797153200001
20670.0,35,3,4073.34513
20671.0,68,3,6864.997246999999
20672.0,204,3,3174.9030024999997
20673.0,3,7,7890.2529089
20675.0,194,1,3808.452713
20677.0,98,2,4472.343566
20678.0,67,3,1645.4445379400001
20680.0,25,6,9972.2339559
20681.0,7,7,5294.5605767
20682.0,213,2,1982.2486173
20683.0,44,3,2182.0962679000004
20684.0,45,5,4816.6405899
20685.0,329,1,3919.105034
20686.0,178,2,1395.4923896
20687.0,16,3,3596.4565145
20688.0,28,4,4690.497387789999
20689.0,113,5,4733.3804229
20690.0,47,7,9045.7496221
20691.0,166,3,796.8683619000001
20692.0,7,7,8154.4835267
20693.0,16,2,1781.4353167
20694.0,264,1,272.5580445
20695.0,139,2,3692.8078349999996
20696.0,37,4,8793.472468799999
20697.0,21,3,2974.4488365999996
20698.0,235,6,8871.5476108
20699.0,239,2,2031.2587336000001
20700.0,79,1,1793.608189
20701.0,8,4,5356.4991814
20702.0,58,5,7982.073652200001
20703.0,164,4,7143.27071652
20704.0,191,1,1179.323996
20705.0,32,4,5023.1173049
20706.0,60,7,12055.9271314
20707.0,91,3,3377.4977736700002
20708.0,142,5,6072.3264252
20709.0,180,1,953.1629713
20710.0,173,3,1540.98927426
20711.0,75,2,1906.2370989
20712.0,73,5,9756.3120088
20713.0,6,3,4224.09322351
20714.0,152,2,1064.4408958
20716.0,268,2,3280.32012608
20717.0,114,4,10636.674777
20718.0,3,5,11671.2787197
20719.0,30,6,3894.6521229
20720.0,14,5,5931.2634776
20721.0,26,2,1138.1769924999999
20722.0,4,4,4543.3295973
20723.0,167,1,533.8815375
20724.0,118,2,2163.3570892
20725.0,54,3,2913.8747277
20726.0,56,3,6569.474882
20727.0,179,2,2920.826412
20728.0,45,3,5195.809237
20729.0,67,2,1405.07336121
20730.0,51,3,3023.908762
20731.0,26,4,7097.844957400001
20732.0,32,5,7995.44962
20733.0,12,3,8575.399275
20734.0,210,2,2320.4279054
20735.0,4,4,4812.8756894
20736.0,312,1,1800.862603
20737.0,172,3,5001.33539
20738.0,40,3,7747.271987
20739.0,138,4,3912.3983835000004
20740.0,44,4,3199.01700502
20741.0,33,2,5016.7655261
20742.0,65,6,6404.299094499999
20743.0,63,3,3160.658887
20744.0,44,9,14131.839302029999
20745.0,26,3,4687.8508016
20746.0,124,1,1207.551547
20747.0,161,2,2778.6226123
20748.0,150,2,5233.532671999999
20749.0,58,2,940.8752270900001
20751.0,92,5,2037.94681038
20752.0,37,4,2623.185994
20754.0,56,5,5437.18222009
20755.0,18,9,10088.711870000001
20756.0,128,3,1656.5170358999999
20757.0,231,1,1674.815455
20758.0,38,5,6215.3983519
20759.0,95,3,4279.9037881
20760.0,17,3,6918.9073260000005
20761.0,80,5,11708.4520392
20762.0,87,1,3653.297454
20763.0,174,1,1902.790319
20764.0,8,2,1466.4042104399998
20765.0,208,3,3333.83971176
20766.0,93,3,1186.2355981
20767.0,110,5,8342.2907706
20768.0,104,3,6059.5438502
20769.0,90,3,3065.0925314000006
20771.0,121,3,6743.028053
20772.0,123,3,3449.197127
20773.0,188,4,7017.4154714
20774.0,14,7,5807.9575444
20775.0,29,4,7428.4032773
20776.0,313,1,697.9354975
20777.0,88,1,2785.727285
20778.0,163,1,1339.705407
20779.0,20,6,12667.009726
20780.0,90,2,1875.6977245
20781.0,140,5,8075.4737624
20782.0,70,5,5077.447118399999
20783.0,45,4,5022.3184153
20784.0,142,2,4541.144055
20785.0,259,1,479.687765
20786.0,233,1,604.2892476
20787.0,34,4,6308.3919321
20788.0,54,1,2178.649369
20789.0,213,4,7403.653618
20790.0,238,2,3435.3673369999997
20791.0,44,3,1297.9567489
20792.0,229,1,813.4646276
20793.0,52,7,14232.7921888
20794.0,14,3,2703.7077683
20795.0,7,4,4463.1630941
20796.0,174,4,5090.4034747
20797.0,46,2,4160.1666919
20798.0,53,4,7922.0857909
20799.0,204,1,1378.991566
20800.0,86,8,12333.755222759999
20801.0,2,5,9617.8221846
20802.0,19,2,3906.279239
20803.0,64,2,2331.1729124
20804.0,16,4,5546.5948111
20805.0,24,3,2164.7238291
20806.0,3,4,3969.7823294199998
20807.0,175,1,1761.065707
20808.0,233,2,2643.4335004
20809.0,13,6,7285.8932529
20810.0,102,6,8661.406272600001
20811.0,86,1,4011.093625
20812.0,154,1,571.1834649
20813.0,179,3,6669.138311
20814.0,36,2,346.3834869
20815.0,8,2,2586.4411131
20816.0,131,2,712.5277134
20817.0,146,3,1845.6198053
20818.0,34,2,3498.3580452
20820.0,173,3,2051.1613626
20821.0,5,5,9377.928889730001
20822.0,18,5,7801.7726684
20823.0,36,3,2452.1057705000003
20824.0,112,4,9254.1693127
20825.0,46,6,8829.5054708
20826.0,116,5,5518.47642626
20827.0,87,5,5865.055994599999
20828.0,5,5,6325.3556775
20829.0,43,3,7822.22563
20830.0,215,3,8076.394873
20831.0,255,1,1234.814814
20832.0,83,3,6319.093599
20833.0,79,5,4252.60592865
20834.0,38,6,9592.68632296
20835.0,304,2,544.5337513
20836.0,2,4,4083.3345543
20837.0,84,2,2476.535318
20838.0,104,4,5900.6394104
20839.0,79,5,7352.1906086
20840.0,117,3,6314.7066728
20841.0,22,2,1905.2302536
20842.0,86,2,2904.8396119999998
20843.0,5,5,8540.7037614
20844.0,3,4,2605.9576141
20845.0,1,3,1833.39749
20846.0,38,4,5890.0508414000005
20847.0,6,6,9995.0485883
20848.0,177,4,9675.229258
20849.0,57,4,5394.1030709
20850.0,162,3,3525.22523582
20851.0,235,1,3281.244695
20852.0,335,1,896.9715975
20853.0,108,3,3972.3323903
20854.0,117,5,8858.2648077
20855.0,98,2,2438.379241
20856.0,5,7,12760.6251404
20857.0,199,3,10107.672033
20858.0,45,4,6385.61543481
20859.0,78,4,6750.3257338
20860.0,100,3,4272.75960792
20861.0,134,3,7142.973411999999
20862.0,15,9,7728.6200874
20863.0,111,2,2305.6735584900002
20864.0,237,4,4028.1067285999998
20865.0,75,5,9050.27175073
20866.0,30,6,5132.7752018
20867.0,43,6,5559.6431443
20868.0,7,5,6582.92022528
20869.0,140,4,8245.5345494
20870.0,5,4,8179.2671357
20871.0,67,5,15383.484682400001
20872.0,35,5,5333.456054
20873.0,119,1,270.8959662
20874.0,101,5,3804.83011692
20875.0,49,3,4837.4234949
20876.0,34,8,8742.8767574
20877.0,221,2,1396.86208402
20878.0,47,4,4904.6955431999995
20879.0,177,2,1503.108319
20880.0,115,4,4845.76309513
20881.0,36,4,4588.7916365
20882.0,19,3,2210.2301772299998
20883.0,115,3,4653.3962923
20885.0,77,4,6076.7688882
20886.0,111,3,4336.6143064
20887.0,29,2,2184.5835723
20888.0,77,4,5736.178207
20889.0,30,3,5883.8403423
20890.0,1,5,8997.2796635
20891.0,119,2,832.0337632999999
20892.0,68,3,883.58299171
20893.0,58,5,6029.001744
20894.0,107,2,4667.000813000001
20895.0,174,5,9347.788347900001
20896.0,49,3,3293.574893
20897.0,53,3,2230.0142909
20898.0,151,1,2196.483657
20899.0,145,2,1083.5031664
20900.0,35,3,3203.2625706100002
20901.0,25,3,4940.8582041
20902.0,75,5,4964.19609811
20903.0,101,4,7991.436951
20904.0,280,1,1818.874036
20905.0,105,1,3789.848974
20906.0,19,4,11279.970505
20907.0,13,6,4794.085246600001
20908.0,47,5,7093.8920556
20909.0,49,6,8146.2534693
20910.0,226,2,1602.8974917
20911.0,79,3,3361.1689686999994
20912.0,11,6,8176.320173200001
20913.0,4,5,8766.3444414
20914.0,2,5,7839.5161131
20915.0,309,3,6118.4750607
20916.0,90,1,892.1601895
20917.0,113,2,695.1168579
20918.0,52,7,11620.0759222
20919.0,189,2,3578.194323
20920.0,112,7,11967.2468681
20921.0,133,3,1378.1242453
20923.0,53,4,8587.9066323
20924.0,81,4,5642.0639324
20925.0,63,4,5628.2828215
20926.0,6,5,6152.293347440001
20927.0,141,3,1260.93159148
20928.0,44,5,10303.79208773
20929.0,31,4,3148.8870607000003
20930.0,52,2,3545.8446464000003
20931.0,1,8,8884.6343412
20932.0,43,7,11865.918409599999
20933.0,139,4,7130.774477999999
20934.0,89,1,81.67837163
20935.0,47,5,6338.210037399999
20936.0,44,5,5757.5136117
20937.0,89,5,2407.5510197000003
20938.0,34,5,5394.9032687300005
20939.0,65,6,3947.7024173
20940.0,134,2,7904.252971
20941.0,115,3,2983.28704139
20942.0,45,2,241.36322929
20943.0,141,3,3402.821093
20944.0,27,4,3087.8934053
20945.0,13,8,8048.3672832600005
20946.0,10,2,3623.029744
20947.0,40,3,5906.876389999999
20948.0,17,8,10165.3990289
20949.0,29,4,3701.8849855999997
20950.0,38,3,3243.2144989999997
20951.0,13,1,381.1405447
20952.0,156,7,6299.72821956
20953.0,9,1,197.65795
20954.0,77,4,4293.1686519
20955.0,104,5,11301.435910979999
20956.0,39,5,6994.4264243
20957.0,28,4,2721.5148812
20958.0,56,3,3483.8150867
20959.0,275,2,3120.2238113999997
20960.0,68,4,7206.7035765
20961.0,47,3,4006.2073499999997
20962.0,51,3,3387.1970858
20963.0,70,2,2992.541749
20964.0,44,4,1876.4391799999999
20965.0,135,3,2880.0964624
20966.0,37,1,455.7464465
20967.0,87,5,14718.8753225
20968.0,65,2,3458.4237940000003
20969.0,160,2,2341.5428179
20970.0,60,2,951.291874
20971.0,18,3,6102.6213458
20972.0,33,4,4995.0010757
20973.0,31,2,6196.639091
20974.0,138,5,4967.4643816
20975.0,164,4,4033.8874751
20976.0,157,3,5966.8867165
20977.0,82,3,3810.35070976
20978.0,4,3,3166.33329799
20979.0,29,2,997.5742382999999
20980.0,67,2,1808.1538778
20981.0,172,1,852.7123486
20982.0,149,6,5854.7649974
20983.0,17,1,3168.081188
20984.0,14,2,3418.9617774
20985.0,179,1,886.3496837
20986.0,60,3,3762.0496153999998
20987.0,68,3,1456.4904488
20988.0,10,5,5118.5638235
20989.0,82,2,1309.9563702
20990.0,16,5,9504.0310452
20991.0,75,2,4387.205297
20992.0,218,3,1514.065163
20993.0,67,6,8794.5285892
20994.0,22,3,1503.6189727
20995.0,179,4,4273.1596084
20996.0,42,4,10135.7009038
20997.0,186,3,1712.8605812
20998.0,170,2,3988.3969074
20999.0,8,6,6504.3463157999995
21000.0,80,1,2632.287956
21001.0,66,2,2692.4117197
21002.0,41,4,5131.9269038
21003.0,21,3,2456.9574822
21004.0,159,4,8374.3750679
21005.0,240,3,7263.2818433
21006.0,8,4,6135.99244615
21008.0,85,7,7703.325532899999
21009.0,108,6,9240.9121354
21010.0,82,5,6133.286908599999
21011.0,32,3,3848.3342492
21012.0,132,2,6204.200316
21013.0,43,5,5619.0067804
21014.0,301,2,4142.014707
21015.0,129,3,6188.044156
21016.0,39,3,1057.5374663
21017.0,338,1,113.4113302
21018.0,84,3,6126.3093947
21019.0,74,3,3227.1152505
21020.0,276,2,962.4433864
21021.0,86,2,3937.7718366
21022.0,15,3,2766.2176577
21023.0,98,3,3072.8579001
21024.0,12,5,6123.127544999999
21025.0,78,4,4621.0806849
21027.0,348,1,2750.169733
21028.0,84,3,5799.119088
21029.0,42,2,2670.1064773000003
21030.0,323,1,917.6835044
21031.0,39,7,9192.0736575
21032.0,186,1,3942.036329
21033.0,63,4,3749.4439082
21034.0,341,1,1694.726097
21035.0,303,1,611.63984
21036.0,65,2,2722.93564234
21037.0,338,1,1378.052802
21038.0,19,5,9394.995781
21039.0,49,2,4078.681126
21040.0,24,6,8744.7673872
21041.0,106,4,6912.833847
21042.0,147,2,2787.5973750000003
21043.0,60,3,1436.56247246
21044.0,139,4,3752.059519
21045.0,100,3,3568.7874987999994
21046.0,199,3,4241.47075868
21047.0,169,4,2681.16909432
21048.0,65,6,9673.2035911
21049.0,134,4,8489.6311249
21050.0,57,4,4757.303191700001
21051.0,108,1,2420.991009
21052.0,86,4,2033.0813204
21053.0,41,2,1932.4771062
21054.0,25,3,7836.7154992999995
21055.0,88,6,9840.4266774
21056.0,154,7,11557.8470677
21057.0,115,3,2072.543643
21058.0,211,2,2026.1885508999999
21059.0,42,6,8068.3522713
21060.0,180,2,2693.43670405
21061.0,10,6,13380.0495619
21062.0,3,4,10594.3148206
21063.0,208,3,898.2725693
21065.0,227,1,909.7871525
21066.0,107,2,1254.6778474
21067.0,32,2,2419.954424
21069.0,11,4,5152.9120143
21070.0,64,4,4547.4549373
21071.0,304,2,4048.7809158
21072.0,106,4,2650.1947012
21073.0,94,4,5222.1082896
21074.0,87,5,4731.4082832
21075.0,102,2,1317.2863795
21076.0,189,2,2513.9045986
21077.0,336,1,2500.316777
21078.0,32,3,1803.1744794
21079.0,28,1,3002.070822
21080.0,3,5,7183.938550299999
21081.0,39,8,13407.9740286
21082.0,32,5,5149.2523461
21083.0,47,2,4200.785672
21084.0,59,7,9082.955923900001
21085.0,60,4,7312.8882503
21086.0,183,1,1393.370956
21087.0,31,8,9285.4635091
21088.0,46,3,3029.795263
21089.0,110,7,7239.8204418000005
21090.0,25,4,4351.89661198
21091.0,33,6,6337.1731279
21092.0,154,5,7422.472857899999
21093.0,40,3,2634.5118079
21094.0,268,4,4052.5184673
21095.0,220,3,5340.718621
21096.0,37,6,6332.3954587
21097.0,11,7,6792.482865800001
21098.0,22,4,6179.3497093999995
21099.0,153,2,4737.176438
21100.0,14,1,181.3010757
21102.0,81,5,8994.4417436
21103.0,14,3,2762.3426255
21104.0,51,6,6268.0692103
21105.0,136,3,5302.8606382
21106.0,17,2,1662.4683072
21107.0,3,3,8227.3396295
21108.0,22,4,3909.0410264999996
21109.0,3,9,9061.4644964
21110.0,119,3,3040.4452252
21111.0,111,1,3083.468978
21112.0,130,3,2267.2619357
21113.0,163,3,3987.4264356000003
21114.0,30,3,2908.1589052
21115.0,309,1,131.2799792
21116.0,100,4,9429.944678
21117.0,185,1,197.0190832
21118.0,255,3,6914.502560999999
21119.0,42,3,4811.6750332
21120.0,35,6,8177.2904103
21121.0,2,8,13391.7277039
21122.0,7,6,3702.2514808
21123.0,18,9,10440.26618617
21124.0,182,3,3949.2435766
21125.0,295,1,1328.826318
21127.0,111,3,9419.905490000001
21128.0,120,2,1290.7907191
21130.0,356,1,948.9510276
21131.0,293,1,1160.219875
21132.0,31,4,6977.51222376
21133.0,107,6,6857.594895550001
21134.0,101,4,4559.4716615
21135.0,40,4,2874.9474026400003
21136.0,35,3,4178.9106202
21137.0,147,2,987.6523626999999
21138.0,127,4,5860.0191072
21139.0,120,4,4415.7349406
21140.0,128,6,9175.245691600001
21141.0,45,4,5764.875795399999
21142.0,16,5,6208.039497600001
21143.0,109,8,9935.8202169
21144.0,5,1,1007.540411
21145.0,312,4,6942.2735483
21146.0,255,3,4169.5484346
21147.0,27,3,4459.11563129
21148.0,62,4,9902.169816599999
21149.0,35,5,5354.69096202
21150.0,138,3,3715.8445263000003
21151.0,1,4,7290.11093349
21152.0,120,3,4485.4027208
21153.0,157,1,902.4807051
21154.0,147,1,391.6300307
21155.0,122,2,2921.9242389
21156.0,150,3,1506.58761452
21157.0,86,1,427.3750453
21158.0,29,4,8960.8201431
21159.0,26,6,5690.6794463
21160.0,182,5,5004.3094458
21161.0,25,5,3186.8679994999998
21162.0,27,2,4334.962088
21163.0,82,1,1780.144561
21164.0,125,4,3126.019058
21165.0,28,1,380.1924499
21166.0,58,5,5330.22212021
21167.0,31,2,2667.164278
21168.0,93,6,5710.5092275
21169.0,106,5,5280.5060595
21170.0,104,2,5025.207663
21171.0,294,1,540.5790535
21172.0,75,6,9505.3620709
21173.0,278,2,2531.2105869999996
21174.0,4,6,7093.1221679
21175.0,5,4,4735.2990692
21176.0,27,3,7358.116754000001
21177.0,127,3,4964.513267
21178.0,8,4,8793.70008364
21179.0,21,4,4904.2202963
21180.0,82,2,491.1898106
21181.0,30,3,3983.2735816
21182.0,142,2,2969.9243824
21183.0,80,5,6083.786755300001
21184.0,15,6,11209.6094959
21185.0,52,6,3065.4118605999997
21186.0,80,4,4321.52412082
21187.0,49,4,2932.9160064000002
21188.0,40,4,3678.3134037
21189.0,29,2,942.3985909
21190.0,159,1,705.3110332
21191.0,299,3,1508.3407631
21192.0,56,3,3734.4069986
21193.0,190,2,820.7172539
21194.0,40,6,4833.5491753999995
21195.0,26,1,374.1391406
21196.0,358,1,1331.661805
21197.0,16,8,5804.58270986
21198.0,56,3,3874.308625
21199.0,21,9,6519.963582
21201.0,22,4,5541.3735216000005
21202.0,76,4,1063.03147522
21203.0,185,4,4928.64694847
21204.0,14,6,4849.3345334
21205.0,13,5,7210.817465
21206.0,153,3,3221.0037261
21208.0,29,6,7258.8601812
21209.0,63,4,5822.185244730001
21210.0,9,2,2481.2788402
21211.0,55,2,672.0171266
21212.0,57,4,8959.4721531
21214.0,55,1,1897.158142
21215.0,7,2,4388.513419
21216.0,258,2,1330.5638053
21217.0,49,3,3044.5451198
21218.0,107,1,36.90626894
21219.0,204,1,1932.77745
21220.0,20,1,2234.993576
21221.0,14,6,11327.8017461
21222.0,25,4,5121.777757
21223.0,41,5,4298.4921796
21224.0,189,3,7113.760508
21225.0,133,8,9984.9856546
21226.0,28,6,3535.01623242
21227.0,36,7,6079.81612043
21228.0,11,4,3470.1447673000002
21229.0,28,7,8822.4391394
21230.0,99,7,10488.58726593
21231.0,75,5,8683.1973154
21232.0,70,6,14565.7637354
21233.0,12,3,8002.571313
21234.0,209,1,3018.007195
21235.0,92,4,8015.818522199999
21236.0,122,3,5597.575994
21237.0,58,3,4669.505342
21238.0,193,1,1272.462905
21239.0,100,4,3601.3647551999998
21240.0,94,8,9354.441533000001
21241.0,152,2,2351.2833524499997
21242.0,34,3,4852.576306
21243.0,315,2,6157.103451
21244.0,212,1,1264.419756
21245.0,230,1,56.68360135
21246.0,299,1,3729.314137
21247.0,284,2,2162.070513
21248.0,160,5,7440.3353803499995
21249.0,119,2,3736.6747104
21250.0,353,1,50.37281763
21251.0,18,2,5043.8198919999995
21252.0,8,5,4139.86694212
21253.0,28,4,6081.7132113
21254.0,84,4,2907.5347282000002
21255.0,206,3,8847.256452
21256.0,16,1,3481.769575
21257.0,204,1,590.136857
21258.0,4,7,9342.4659949
21259.0,5,2,713.839108
21260.0,56,2,979.7862878999999
21261.0,121,3,5677.598248
21262.0,9,5,6188.7212511
21263.0,11,6,8763.2063322
21264.0,8,3,4259.1081546000005
21265.0,31,4,9198.4124095
21266.0,205,4,7885.380315
21267.0,274,1,1517.641123
21268.0,56,1,775.8661889
21269.0,16,3,4220.223042
21270.0,142,3,4635.51654293
21271.0,330,2,6439.602229
21272.0,171,2,4050.1298112
21273.0,41,3,1463.2656513000002
21274.0,138,3,6389.192602
21275.0,14,1,1710.456955
21276.0,50,5,5990.3105417
21277.0,13,9,13959.460349789999
21278.0,232,1,4930.232344
21279.0,3,3,1524.6043036
21280.0,55,2,2916.8095928000002
21281.0,165,3,2739.13118831
21282.0,22,2,2944.659807
21283.0,190,2,4532.6538289
21284.0,72,6,15096.9232428
21285.0,144,5,8564.5979819
21286.0,266,3,1069.87283636
21287.0,155,2,2243.2699078
21288.0,6,5,8052.55039239
21289.0,45,2,3178.4131972
21290.0,148,4,3071.5274334
21291.0,124,4,7687.6874054
21292.0,81,3,4617.5491173
21293.0,30,7,5975.0633672
21294.0,32,2,3299.587034
21295.0,258,1,792.2171969
21296.0,241,2,2392.2469885
21297.0,113,4,2773.7520279
21298.0,61,2,3294.46542645
21299.0,54,6,6802.160037
21300.0,65,3,5280.365837
21301.0,257,3,1869.9773061
21302.0,48,6,10485.1747069
21303.0,15,3,5643.9356346
21304.0,22,3,2356.3702895
21305.0,128,1,1734.96398
21306.0,200,4,7192.7787208
21307.0,51,6,6792.8004717
21308.0,154,2,545.531827
21311.0,19,2,4761.811718999999
21313.0,18,7,12086.548310600001
21314.0,69,5,5995.9439095
21315.0,56,5,9914.8580932
21316.0,106,2,1214.7697235
21317.0,34,2,4852.116456
21318.0,171,1,3171.55811
21319.0,144,2,5059.381708
21320.0,41,3,2566.7187562999998
21321.0,33,3,5659.2965283
21322.0,148,3,11348.666023
21324.0,46,5,7216.214746
21325.0,7,4,3890.5756553
21326.0,34,3,4485.244554
21327.0,173,3,2042.21222364
21328.0,98,6,10960.982789099999
21329.0,7,5,2677.3515871500003
21330.0,126,2,934.6636408
21331.0,18,4,3405.1948226000004
21332.0,198,2,718.3539805
21333.0,180,3,4231.7597636
21334.0,34,3,2661.6905921
21336.0,11,4,8601.857755
21337.0,5,3,2821.20397048
21338.0,30,8,12668.741528999999
21340.0,19,2,2673.9806667
21341.0,151,3,5355.630996
21342.0,249,2,535.48396716
21344.0,32,3,6020.557933
21345.0,83,4,7846.513858
21346.0,64,4,2380.5539451199998
21347.0,218,2,3962.6185520999998
21348.0,284,1,482.8691459
21349.0,219,2,1349.5923869
21350.0,134,3,3297.6289804
21351.0,158,4,7203.775522
21352.0,113,3,1657.4583524999998
21353.0,2,4,4900.9484585
21354.0,216,1,3774.220452
21355.0,102,2,3315.067261
21356.0,23,5,7213.560017350001
